STDR_YM_CD,RD_LINK_ID,SIGNGU_CD,ADSTRD_CD,DAYWEEK_CD,AGRDE_CD,TMZON_CD,FLPOP_CO
201510,122809,11560,11560540,1,30,04,118
201510,122809,11560,11560540,1,30,05,117
201510,122809,11560,11560540,1,30,06,29
201510,122809,11560,11560540,1,40,00,427
201510,122809,11560,11560540,1,40,01,4
201510,122809,11560,11560540,1,40,02,71
201510,122809,11560,11560540,1,40,03,109
201510,122809,11560,11560540,1,40,04,115
201510,122809,11560,11560540,1,40,05,103
201510,122809,11560,11560540,1,40,06,25
201510,122809,11560,11560540,1,50,00,272
201510,122809,11560,11560540,1,50,01,2
201510,122809,11560,11560540,1,50,02,49
201510,122809,11560,11560540,1,50,03,73
201510,122809,11560,11560540,1,50,04,74
201510,122809,11560,11560540,1,50,05,60
201510,122809,11560,11560540,1,50,06,15
201510,122809,11560,11560540,1,60,00,112
201510,122809,11560,11560540,1,60,01,0
201510,122809,11560,11560540,1,60,02,21
201510,122809,11560,11560540,1,60,03,35
201510,122809,11560,11560540,1,60,04,32
201510,122809,11560,11560540,1,60,05,20
201510,122809,11560,11560540,1,60,06,4
201510,122809,11560,11560540,2,00,00,392
201510,122809,11560,11560540,2,00,01,8
201510,122809,11560,11560540,2,00,02,54
201510,122809,11560,11560540,2,00,03,114
201510,122809,11560,11560540,2,00,04,106
201510,122809,11560,11560540,2,00,05,90
201510,122809,11560,11560540,2,00,06,20
201510,122809,11560,11560540,2,10,00,6
201510,122809,11560,11560540,2,10,01,0
201510,122809,11560,11560540,2,10,02,1
201510,122809,11560,11560540,2,10,03,3
201510,122809,11560,11560540,2,10,04,1
201510,122809,11560,11560540,2,10,05,0
201510,122809,11560,11560540,2,10,06,0
201510,122809,11560,11560540,2,20,00,66
201510,122809,11560,11560540,2,20,01,2
201510,122809,11560,11560540,2,20,02,6
201510,122809,11560,11560540,2,20,03,16
201510,122809,11560,11560540,2,20,04,17
201510,122809,11560,11560540,2,20,05,20
201510,122809,11560,11560540,2,20,06,5
201510,122809,11560,11560540,2,30,00,102
201510,122809,11560,11560540,2,30,01,3
201510,122809,11560,11560540,2,30,02,12
201510,122809,11560,11560540,2,30,03,27
201510,122809,11560,11560540,2,30,04,27
201510,122809,11560,11560540,2,30,05,26
201510,122809,11560,11560540,2,30,06,7
201510,122809,11560,11560540,2,40,00,85
201510,122809,11560,11560540,2,40,01,2
201510,122809,11560,11560540,2,40,02,12
201510,122809,11560,11560540,2,40,03,23
201510,122809,11560,11560540,2,40,04,23
201510,122809,11560,11560540,2,40,05,21
201510,122809,11560,11560540,2,40,06,5
201510,122809,11560,11560540,2,50,00,82
201510,122809,11560,11560540,2,50,01,1
201510,122809,11560,11560540,2,50,02,13
201510,122809,11560,11560540,2,50,03,25
201510,122809,11560,11560540,2,50,04,22
201510,122809,11560,11560540,2,50,05,17
201510,122809,11560,11560540,2,50,06,3
201510,122809,11560,11560540,2,60,00,51
201510,122809,11560,11560540,2,60,01,0
201510,122809,11560,11560540,2,60,02,10
201510,122809,11560,11560540,2,60,03,19
201510,122809,11560,11560540,2,60,04,15
201510,122809,11560,11560540,2,60,05,7
201510,122809,11560,11560540,2,60,06,0
201510,122917,11560,11560540,1,00,00,1052
201510,122917,11560,11560540,1,00,01,6
201510,122917,11560,11560540,1,00,02,180
201510,122917,11560,11560540,1,00,03,244
201510,122917,11560,11560540,1,00,04,264
201510,122917,11560,11560540,1,00,05,283
201510,122917,11560,11560540,1,00,06,74
201510,122917,11560,11560540,1,10,00,15
201510,122917,11560,11560540,1,10,01,0
201510,122917,11560,11560540,1,10,02,0
201510,122917,11560,11560540,1,10,03,1
201510,122917,11560,11560540,1,10,04,3
201510,122917,11560,11560540,1,10,05,8
201510,122917,11560,11560540,1,10,06,2
201510,122917,11560,11560540,1,20,00,135
201510,122917,11560,11560540,1,20,01,1
201510,122917,11560,11560540,1,20,02,18
201510,122917,11560,11560540,1,20,03,27
201510,122917,11560,11560540,1,20,04,29
201510,122917,11560,11560540,1,20,05,43
201510,122917,11560,11560540,1,20,06,17
201510,122917,11560,11560540,1,30,00,309
201510,122917,11560,11560540,1,30,01,2
201510,122917,11560,11560540,1,30,02,52
201510,122917,11560,11560540,1,30,03,69
201510,122917,11560,11560540,1,30,04,77
201510,122917,11560,11560540,1,30,05,88
201510,122917,11560,11560540,1,30,06,21
201510,122917,11560,11560540,1,40,00,305
201510,122917,11560,11560540,1,40,01,2
201510,122917,11560,11560540,1,40,02,52
201510,122917,11560,11560540,1,40,03,71
201510,122917,11560,11560540,1,40,04,81
201510,122917,11560,11560540,1,40,05,80
201510,122917,11560,11560540,1,40,06,19
201510,122917,11560,11560540,1,50,00,197
201510,122917,11560,11560540,1,50,01,1
201510,122917,11560,11560540,1,50,02,38
201510,122917,11560,11560540,1,50,03,48
201510,122917,11560,11560540,1,50,04,50
201510,122917,11560,11560540,1,50,05,46
201510,122917,11560,11560540,1,50,06,13
201510,122917,11560,11560540,1,60,00,91
201510,122917,11560,11560540,1,60,01,0
201510,122917,11560,11560540,1,60,02,19
201510,122917,11560,11560540,1,60,03,27
201510,122917,11560,11560540,1,60,04,24
201510,122917,11560,11560540,1,60,05,18
201510,122917,11560,11560540,1,60,06,3
201510,122917,11560,11560540,2,00,00,617
201510,122917,11560,11560540,2,00,01,6
201510,122917,11560,11560540,2,00,02,99
201510,122917,11560,11560540,2,00,03,152
201510,122917,11560,11560540,2,00,04,158
201510,122917,11560,11560540,2,00,05,159
201510,122917,11560,11560540,2,00,06,43
